Video ID,Approx Duration (ms),Video Category,Video Description (Original),Channel ID,Tag 1,Video Title (Original),Privacy,Video State,Video Create Timestamp,Video Publish Timestamp
rF5ZwFNo-Zw,313000,Music,,UCUQkPM6zQzIs0B6HiSlXbwg,, -Carry On My Wayward Son -Self-Acceptance -Chromaticism -Transcending Shadow Projections,Public,Processed,2023-01-27T15:16:44+00:00,2023-01-27T15:21:14+00:00
BxqwaNyRi3A,171000,Music,,UCUQkPM6zQzIs0B6HiSlXbwg,,Communal Music: Sacred Healing Ceremony,Public,Processed,2023-01-28T13:25:52+00:00,2023-01-28T13:28:27+00:00
_5Jw66JOugw,289000,Music,,UCUQkPM6zQzIs0B6HiSlXbwg,,Approaching the Abyss | Metaphysical Therapy | Absurdly Brief History,Public,Processed,2023-02-01T12:22:39+00:00,2023-02-01T12:26:39+00:00
j2wIlqyRMB4,313000,Music,,UCUQkPM6zQzIs0B6HiSlXbwg,,Genesis of L&tEoW,Public,Processed,2023-02-01T18:17:51+00:00,2023-02-01T18:19:19+00:00
RqushWveO0s,18000,Music,,UCUQkPM6zQzIs0B6HiSlXbwg,,Purple Rain,Public,Processed,2023-02-02T13:39:53+00:00,2023-02-02T13:40:07+00:00
SIeUOXj-Z-E,252000,Music,,UCUQkPM6zQzIs0B6HiSlXbwg,,Neurodivergent | Jonathan Livingston Seagull | People Pleasing,Public,Processed,2023-02-02T16:26:30+00:00,2023-02-02T16:38:29+00:00
0mv8PLFLOYo,929000,Music,,UCUQkPM6zQzIs0B6HiSlXbwg,,Creation Stories and Symbolic Language: A Trans-Rational Manifesto,Public,Processed,2023-02-03T00:59:24+00:00,2023-02-03T01:11:13+00:00
yMe4bY-qN2I,369000,Music,,UCUQkPM6zQzIs0B6HiSlXbwg,,Neutral Ground Coffee House fundraiser,Public,Processed,2023-02-04T18:31:21+00:00,2023-02-04T18:36:13+00:00
cyCIy_BTy7M,556000,Music,,UCUQkPM6zQzIs0B6HiSlXbwg,,"Cautionary Tales: People Pleasing, Enmeshment, Victimization, Codependency",Public,Processed,2023-02-05T12:40:13+00:00,2023-02-05T12:48:16+00:00
bKnj1b3ZuJQ,89000,Music,,UCUQkPM6zQzIs0B6HiSlXbwg,,"Derrick Shezbie trumpet, Plessy vs Ferguson, New Orleans",Public,Processed,2023-02-05T13:43:41+00:00,2023-02-05T13:45:25+00:00
VY3kkSR9xxs,178000,Music,,UCUQkPM6zQzIs0B6HiSlXbwg,,Mardi Gras Preparations,Public,Processed,2023-02-06T13:33:42+00:00,2023-02-06T13:36:36+00:00
e3Dfl_nyFao,443000,Music,"I do not wish to be supported by the government. Yet, I have a neurodivergency (a calling) that does not allow me to participate in the traditional work force. These videos represent my search for a solution. I am reaching out to those of you who are also searching for alternate ways of surviving and thriving in this world. 

Humans evolved as functioning tribal organisms. Our current work systems have alienated us from our deeper nature. Some of us (Neurodivergents/X-men) feel this alienation more than others. 

When I choose to pathologize my experience by attaching to a mental health diagnosis there are many negative consequences. Viewing my experience through the lens of pathology does not bring sufficient sight. 

Being unable to participate in paid-work activities is not necessarily a symptom of mental illness. I am very capable. I am working very hard. I am donating my time and services. But, I have much difficulty monetizing my work.",UCUQkPM6zQzIs0B6HiSlXbwg,,Musicians against kyphosis,Public,Processed,2023-02-07T14:16:29+00:00,2023-02-07T14:22:24+00:00
8DTcvG89Mus,368000,Music,,UCUQkPM6zQzIs0B6HiSlXbwg,,Guitar Giveaway | A Prayer for Depth-Community | Self-Governance | We the People,Public,Processed,2023-02-07T21:55:49+00:00,2023-02-07T22:07:12+00:00
y_uAZin7WlQ,572000,Music,,UCUQkPM6zQzIs0B6HiSlXbwg,,The Big Conspiracy,Public,Processed,2023-02-10T00:38:18+00:00,2023-02-10T00:45:59+00:00
M1pSx0Ag-w4,686000,Music,,UCUQkPM6zQzIs0B6HiSlXbwg,,Finding Relevance in Depth-Tribes,Public,Processed,2023-02-10T23:00:10+00:00,2023-02-10T23:13:43+00:00
PDajMEhsA4s,61000,Music,,UCUQkPM6zQzIs0B6HiSlXbwg,,Live! Tonight Only! 7:30pm TravelinTrav @ Neutral Ground Coffee House,Public,Processed,2023-02-11T17:21:44+00:00,2023-02-11T17:22:41+00:00
r20s6AQXONM,60000,Music,,UCUQkPM6zQzIs0B6HiSlXbwg,,Branding And Marketing Culture,Public,Processed,2023-02-11T18:09:06+00:00,2023-02-11T18:09:31+00:00
NLIY0S1KPYA,430000,Music,"They say a true king will die for his people.
They say that freedom is what we all fear.
You can only see yourself in me.
The essence of life is here.
The name beyond all names",UCUQkPM6zQzIs0B6HiSlXbwg,,Archetypal Kings,Public,Processed,2023-02-13T07:40:11+00:00,2023-02-13T07:42:54+00:00
eTvFvNcB6wY,437000,Music,,UCUQkPM6zQzIs0B6HiSlXbwg,,Overcoming Victimization,Public,Processed,2023-02-13T08:59:10+00:00,2023-02-13T09:11:18+00:00
EkSuzrv_bd4,274000,Music,,UCUQkPM6zQzIs0B6HiSlXbwg,,Depth Tribe | West Virginia | Giant Steps,Public,Processed,2023-02-15T05:32:57+00:00,2023-02-15T05:38:37+00:00
iplFd9fxfMI,365000,Music,,UCUQkPM6zQzIs0B6HiSlXbwg,,We are Re-membered by the One,Public,Processed,2023-02-18T16:55:46+00:00,2023-02-18T17:06:12+00:00
41i9UnSUoKM,792000,Music,"My brother’s suicide prompted me to dive deeper into the healing of our generational trauma.

My brother died because he believed that he was completely exhausted. And he believed that he was alone.

Trauma convinces us that we are separated. Incapable of truly connecting with others, we wither and die. 

Humanity was not born of isolated individuals, or even isolated nuclear families. Our species was born of a high functioning communal mind. We are an organismic being, all of us. We are generous and nurturing. This is the culture from which we arose.

We are returning to our own deep-time nature, a fuller expression of our most loving Being.

When we help and individual to discover their depth, a tribe is deepened. Deeper tribes, in turn, bring the kingdom of heaven here to earth (where two or more are gathered…).

There is much work to do. Much education. Much to build. Much to discover. 

Thank you for joining me on this adventure.",UCUQkPM6zQzIs0B6HiSlXbwg,,Reason Behind Depth-Tribe,Public,Processed,2023-02-20T11:16:31+00:00,2023-02-20T11:22:03+00:00
a-f-3KL5XpQ,240000,Music,,UCUQkPM6zQzIs0B6HiSlXbwg,,Yurt by Lyca Mikhael,Public,Processed,2023-02-20T11:36:47+00:00,2023-02-20T11:38:51+00:00
i1Y_yWeospI,625000,Music,,UCUQkPM6zQzIs0B6HiSlXbwg,,We Cannot Serve Two Masters,Public,Processed,2023-02-21T03:06:22+00:00,2023-02-21T03:13:10+00:00
YTOmKTNsfug,682000,Music,,UCUQkPM6zQzIs0B6HiSlXbwg,,Be Reborn,Public,Processed,2023-02-21T12:05:22+00:00,2023-02-21T12:10:00+00:00
jmF4ZRPxs_M,616000,Music,,UCUQkPM6zQzIs0B6HiSlXbwg,,"No one wants to invest in a sinking ship, Trav",Public,Processed,2023-02-21T16:28:15+00:00,2023-02-21T16:35:07+00:00
5JJdOVwvj7o,387000,Music,,UCUQkPM6zQzIs0B6HiSlXbwg,,The Guru in You Two: Reverence for One Another,Public,Processed,2023-02-23T00:27:42+00:00,2023-02-23T00:37:36+00:00
8Yd_q36XSGE,783000,Music,,UCUQkPM6zQzIs0B6HiSlXbwg,,Support TravelinTrav | Patreon,Public,Processed,2023-02-24T04:47:54+00:00,2023-03-02T17:56:54+00:00
g0qLeDJVI3M,223000,Music,,UCUQkPM6zQzIs0B6HiSlXbwg,,Self-Care | Developing Prayerful Practice | The Conversation,Public,Processed,2023-02-24T05:28:31+00:00,2023-02-24T05:31:24+00:00
7d4A_mGhqyU,795000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,,Teachers & Students | Faces of G-d | The One Who Sings I AM,Public,Processed,2023-02-25T13:44:53+00:00,2023-03-03T22:19:57+00:00
gWyVfwfbQd0,162000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,,Thank you for supporting TravelinTrav through Patreon,Public,Processed,2023-02-26T00:33:16+00:00,2023-03-01T12:08:09+00:00
B-7qgsIEgQE,1037000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,,Tending A Holy Fire,Public,Processed,2023-03-01T13:03:08+00:00,2023-03-01T13:20:56+00:00
WiizWZ3zcI4,29000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,,Strength & Compassion! You are Light,Public,Processed,2023-03-03T05:06:32+00:00,2023-03-03T05:07:55+00:00
5oGbDGpWqKc,758000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,,Cautionary Tales: Andy Dufresne | CSN&Y | Betty’s Broom,Public,Processed,2023-03-04T09:52:17+00:00,2023-03-04T10:00:38+00:00
Bb0T9BVX3EE,865000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,,Baptism: A Death We Die To Live,Public,Processed,2023-03-04T16:14:26+00:00,2023-03-04T16:44:51+00:00
LfcS6ANwGbg,975000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,,A Young Man at basic Training: Initiation Ceremony,Public,Processed,2023-03-05T23:27:25+00:00,2023-03-05T23:51:14+00:00
rTHgnp3Tt2Y,255000,Education,Thanks to everyone who has contributed in all the various ways you have given to this life. Gratitude! Gratitude! Gratitude!,UCUQkPM6zQzIs0B6HiSlXbwg,,Thanks to Patreon Supporters,Public,Processed,2023-03-06T21:02:12+00:00,2023-03-06T21:11:38+00:00
jgaQTGaaUJU,517000,Education,"A few years ago I began accepting invitations from people who value my deepest work.

I had made a connection with a young man named Ian. Ian and I met as I was reaching the end of my work in Physical Therapy. The care that he received through me helped him to come into a healthier and more whole place, and all of his family recognized that he had made a turn.

Over the next years, we continued to reach out to one another. So, when Ian extended an invitation for me to join him and his friends as they worked construction in Key West, I accepted.

I was welcomed into a tribe. I was welcomed into the process that these young men were engaged in as they tried to help one another. I saw three men who were actively trying to impart to one another the wisdom that they each carried.

I saw three men who were bravely testing the limits of their capacity to help one another get to their next waypoint. And I was invited to participate.

The prayer in my heart as I made my way along the Southern coast that summer was for community.

I am truly grateful for those three men who shared their lives with me that summer in Key West as we were all trying to move forward into that next right action.",UCUQkPM6zQzIs0B6HiSlXbwg,,Brothers Helping Brothers,Public,Processed,2023-03-09T15:32:03+00:00,2023-03-09T15:51:32+00:00
UG8P-3m0wss,354000,Education,"Desperate Searches & Cautionary Tales:

What do we do when, even in our passivity, we find ourselves compliant with the great violence?

This is when we sing the Trans-Rational Blues.

As all of our efforts to soften our edges fail to prevent injuries…

As all our attempts to enforce language demonstrate themselves to be clinging need for control…

As our mission to rid ourselves of our patriarchal whiteness end in unholy Self-annihilation…

As we watch ourselves creating content on our phones built with alienated labor…

Once the nice-guy is done repenting, he may choose to sing the Trans-Rational Blues.

Sisyphus must push the rock with a smile.

Push Sisyphus, push. Yes! One more time up the hill.",UCUQkPM6zQzIs0B6HiSlXbwg,,Desperate Searches & Cautionary Tales,Public,Processed,2023-03-11T04:02:28+00:00,2023-03-11T04:11:20+00:00
Yikoo7MisVI,340000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,,Compositional Process as Healing Modality,Public,Processed,2023-03-11T19:30:04+00:00,2023-03-11T19:36:21+00:00
RKCZDP8FrEs,152000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,,Matter | Matrix | Mother | Mother Nature | Limited Nature of Finite,Private,Processed,2023-03-12T02:29:09+00:00,2023-03-12T02:29:46+00:00
j0PdMyJz39A,1212000,Education,"#pain tolerance,",UCUQkPM6zQzIs0B6HiSlXbwg,,Highly Sensitive Person Development,Public,Processed,2023-03-12T02:33:49+00:00,2023-03-12T17:22:59+00:00
1MT8_jNzHTU,1523000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,,Instruments for Students,Public,Processed,2023-03-16T20:55:50+00:00,2023-03-17T13:06:50+00:00
cqpztkDvHnI,491000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,,L&tEoWKeyWest,Public,Processed,2023-03-16T22:53:54+00:00,2023-03-28T04:00:12+00:00
WTD1qQ_11xc,555000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,,Alan Watts and the Yurt,Public,Processed,2023-03-17T16:31:49+00:00,2023-03-17T16:52:14+00:00
0DB0sheskzc,116000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,,Love Your Enemies. Forgive Those Who Have Hurt You.,Public,Processed,2023-03-18T00:37:02+00:00,2023-03-18T10:00:00+00:00
Zf4cILldGmk,133000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,,Henry David Thoreau’s Pencil Factory,Public,Processed,2023-03-18T01:09:29+00:00,2023-03-19T09:59:59+00:00
bkyvUvLU2g4,60000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,,Generational Healing,Public,Processed,2023-03-18T02:08:09+00:00,2023-03-18T02:09:21+00:00
ad285-3Nd14,528000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,,Cosmic Teachings Grind Us Up,Public,Processed,2023-03-18T05:48:54+00:00,2023-03-20T09:59:59+00:00
dQt3y_rjMdk,60000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,,Trans-Rational Identifiers,Public,Processed,2023-03-18T15:52:56+00:00,2023-03-18T15:54:12+00:00
UmwLl_BB22w,60000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,,Hawk,Public,Processed,2023-03-18T17:16:00+00:00,2023-03-18T17:17:10+00:00
mOJ55W3I_-U,61000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,,"Alan Watts, HDT, & Thich Nhat Hanh",Public,Processed,2023-03-18T19:23:15+00:00,2023-03-18T19:23:40+00:00
X7AzCriR9TA,473000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,,Trans-Rational Blues,Public,Processed,2023-03-19T13:01:35+00:00,2023-03-21T09:59:59+00:00
32icOFEOEu8,74000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,,Yurt Clouds,Public,Processed,2023-03-20T03:42:50+00:00,2023-03-22T09:59:59+00:00
4SJ38eoKa9M,60000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,,True Colors Karaoke,Public,Processed,2023-03-20T04:56:22+00:00,2023-03-20T05:01:00+00:00
xd-znCZR3hI,60000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,,True Colors Karaoke,Public,Processed,2023-03-20T05:04:43+00:00,2023-03-20T05:08:39+00:00
EGhE9Y5n9yw,93000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,,The Examined Life,Public,Processed,2023-03-21T11:34:39+00:00,2023-03-23T21:59:59+00:00
DlDtoE0mHAA,35000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,,It’s Alright,Public,Processed,2023-03-22T09:18:12+00:00,2023-03-24T18:59:59+00:00
1GKwnvmHqw4,316000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,,Archetypal Faces,Public,Processed,2023-03-22T10:49:16+00:00,2023-03-26T10:59:59+00:00
G8uavCjom-M,1003000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,,I Am the Red Dirt Son,Public,Processed,2023-03-26T14:17:33+00:00,2023-03-26T14:26:08+00:00
G0LHU_w-eG8,152000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,,Seeking Asylum,Public,Processed,2023-03-27T18:05:57+00:00,2023-03-27T18:06:43+00:00
c1HlaKJgMcE,61000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,,Be Still & Know,Public,Processed,2023-03-28T03:47:57+00:00,2023-03-28T03:53:22+00:00
x2smAs-raLU,122000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,,Levels of Transparency,Public,Processed,2023-03-29T12:46:37+00:00,2023-03-29T12:50:08+00:00
1HshLsV5uA0,130000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,,Seek ye first…We are the Red Dirt Son,Public,Processed,2023-04-06T11:26:19+00:00,2023-04-06T11:28:42+00:00
TbX2xYA8cGk,64000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,,Self Hate in the Mirror,Public,Processed,2023-04-06T15:38:11+00:00,2023-04-06T15:38:52+00:00
dlHO6n547aA,46000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,,Beyond the Tidal Pool,Public,Processed,2023-04-08T14:23:25+00:00,2023-04-08T14:23:56+00:00
ydm7-yItIts,32000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,,Guitar Groove,Public,Processed,2023-04-09T03:20:33+00:00,2023-04-09T03:20:55+00:00
KNwhIoq2kWc,61000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,,Minor Pentatonics,Public,Processed,2023-04-09T12:43:22+00:00,2023-04-09T12:43:53+00:00
jZHUaQxc3N0,59000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,,Blues Scale 4 finger exercise,Public,Processed,2023-04-09T13:57:20+00:00,2023-04-09T13:57:51+00:00
ctS6jYaTKoc,55000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,,Get Back Up: a message for you,Public,Processed,2023-04-09T15:30:30+00:00,2023-04-09T15:30:59+00:00
T9HH8jKrul0,159000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,,Santa Fe: Institute of American Indian Arts,Public,Processed,2023-04-13T13:10:09+00:00,2023-04-13T13:15:45+00:00
gAv1_DHW-Ww,180000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,,Building Historical Context,Public,Processed,2023-04-26T09:05:45+00:00,2023-04-26T09:07:24+00:00
OdQMC8eGo6M,60000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,,Building Historical Context,Public,Processed,2023-04-26T09:17:56+00:00,2023-04-26T09:18:28+00:00
ib4zB4yhNX4,61000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,,Empty People-Pleasing,Public,Processed,2023-04-26T09:45:53+00:00,2023-04-26T09:46:31+00:00
Lx8TRRYbO2c,61000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,,Manning Up,Public,Processed,2023-04-26T10:14:36+00:00,2023-04-26T10:15:03+00:00
0bR1NG2Xddw,61000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,,Manning Up,Public,Processed,2023-04-26T10:17:10+00:00,2023-04-26T10:18:08+00:00
yUiOCFhUh1E,122000,Education,"While in Santa Fe with Delbert Anderson I received a warm invitation into a musical prayer with these two brilliant women who call themselves Indigie Femme. Thanks also to the Institute of American Indian Arts for facilitating this prayer of peace between all the people with red blood.

Earlier that day I visited a historical site where the Spanish built a Church in the midst of a Pueblo Indian settlement. I was certainly ready for this communal prayer after a morning of reflection. 

May we rise up in power now against all that would oppress us. May we be guided by that one great Spirit of love, my friends.

Blessings blessings blessings!",UCUQkPM6zQzIs0B6HiSlXbwg,,"Indigie Femme, Delbert Anderson, Institute of American Indian Arts",Public,Processed,2023-04-26T11:25:40+00:00,2023-04-26T11:27:06+00:00
f_plIVtJAjY,61000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,,Dig Deeper - A Message For You Today!,Public,Processed,2023-04-26T14:51:07+00:00,2023-04-26T14:51:38+00:00
EWNmgINgoB8,376000,Education,"While in Santa Fe, I had the honor of discussing some of the most painful human topics imaginable with Jazz Musician Delbert Anderson. Genocide, Colonization, Re-Education, Appropriation, Oppression, Marginalization, Racism

Appropriation is an especially charged topic among indigenous artists. Musical ideas pass freely among fellow musicians. But what happens when culture is hijacked by a ruling-class to serve its own purpose? 

“Tikkun Olam” is a Hebrew phrase which points to the Re-Pairing of the world. How do we heal our broken world when we all seem to be so broken ourselves?

How do we escape our roles as oppressed and oppressor? 

What does it mean to be marginalized? 

How does one come in to the big family? 

What kind of ceremonies might we have to pass through in order to see clearly and live strong? 

How do we rise up justly within an unjust system? 

How can we learn to listen and respect others in ways that promote the healing of our world?",UCUQkPM6zQzIs0B6HiSlXbwg,,"Tikkun Olam: Delbert Anderson, Indigie Femme, Gargi Shinde, David Gomez,",Public,Processed,2023-04-28T15:39:33+00:00,2023-04-28T15:48:07+00:00
64EpuI4-jqg,61000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,,Rhythmic Tremolo (Flat Picking),Public,Processed,2023-05-02T11:38:32+00:00,2023-05-02T11:38:58+00:00
VYBoi4taq74,61000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,,Floating Flat-Pick Meditation (Breathe),Public,Processed,2023-05-02T11:42:05+00:00,2023-05-02T11:42:41+00:00
mZ9inyMTmQk,56000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,,Kyphosis Therapy,Public,Processed,2023-05-03T11:04:53+00:00,2023-05-03T11:09:19+00:00
oGc4xhQ6Nkk,59000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,,The Light In You,Public,Processed,2023-05-03T12:59:14+00:00,2023-05-03T13:01:33+00:00
aq23CF8lUyc,60000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,,Limitations of Form,Public,Processed,2023-05-03T21:17:15+00:00,2023-05-03T21:18:24+00:00
NHfDg7ucYfc,61000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,,Turning Canonical Text - Holy Tomes,Public,Processed,2023-05-03T22:29:58+00:00,2023-05-03T22:30:18+00:00
fEWtKg3C3uM,61000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,,Turning Canonical Text - Holy Tomes,Public,Processed,2023-05-03T22:52:48+00:00,2023-05-03T22:53:22+00:00
Kjjx3nxCmVM,392000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,,Bearded Yellow Canaries & The Dance Band on the Titanic,Public,Processed,2023-05-04T23:00:41+00:00,2023-05-04T23:03:35+00:00
iJ5BorDNHs4,61000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,,Row Row Row,Public,Processed,2023-05-05T10:04:39+00:00,2023-05-05T10:05:01+00:00
zFpSglwmdeI,61000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,,Row Row Row,Public,Processed,2023-05-05T10:27:59+00:00,2023-05-05T10:28:56+00:00





